Gold_Cust_ID,DM Mail Date
2667051,5/6/2024
2667051,11/29/2023
2667051,5/8/2023
2667051,9/5/2023
2667051,7/5/2023
2669764,5/8/2023
2669764,9/5/2023
2669764,11/29/2023
2669764,7/5/2023
2669764,4/7/2025
2669764,11/18/2024
2669764,11/6/2023
2669764,9/9/2024
2669764,4/8/2024
2670247,11/29/2023
2670247,4/8/2024
2670247,9/9/2024
2670247,5/8/2023
2670247,11/18/2024
2670247,7/5/2023
2670247,9/5/2023
2670247,11/6/2023
2670247,5/6/2024
2670247,4/7/2025
2677816,11/18/2024
2677816,4/8/2024
2677816,5/8/2023
2677816,9/9/2024
2677816,7/5/2023
2677816,11/6/2023
2677816,5/6/2024
2681271,5/8/2023
2681271,11/6/2023
2681271,11/18/2024
2681271,4/7/2025
2681271,9/5/2023
2682341,9/5/2023
2682341,11/29/2023
2682341,7/5/2023
2682341,4/8/2024
2682341,11/6/2023
2682341,5/8/2023
2682341,5/6/2024
2682729,4/7/2025
2682729,7/5/2023
2682729,5/8/2023
2682729,9/9/2024
2682729,11/6/2023
2682729,11/29/2023
2682729,5/6/2024
2682729,11/18/2024
2682729,4/8/2024
2682729,9/5/2023
2692466,11/6/2023
2692466,11/29/2023
2692466,11/18/2024
2692466,4/7/2025
2692466,9/5/2023
2693563,11/18/2024
2693563,5/6/2024
2693563,9/9/2024
2693563,11/6/2023
2695678,7/5/2023
2695678,11/6/2023
2695678,9/9/2024
2695678,11/18/2024
2695678,5/8/2023
2695678,4/7/2025
2695678,11/29/2023
2695678,4/8/2024
2695678,5/6/2024
2699582,7/5/2023
2699582,11/6/2023
2699582,9/9/2024
2699582,4/8/2024
2699582,9/9/2024
2699582,11/6/2023
2699582,9/5/2023
2699582,5/6/2024
2699582,4/7/2025
2699582,5/8/2023
2699582,4/7/2025
2699582,11/18/2024
2699582,11/29/2023
2699582,11/18/2024
2700649,11/6/2023
2700649,5/6/2024
2700649,11/18/2024
2700649,4/8/2024
2700649,9/5/2023
2700649,7/5/2023
2700649,4/7/2025
2700649,5/8/2023
2700649,9/9/2024
2700649,11/29/2023
2700919,10/16/2023
2700919,11/6/2023
2700919,5/6/2024
2700919,9/5/2023
2700919,9/9/2024
2700919,11/18/2024
2700919,11/29/2023
2700919,4/7/2025
2700919,1/16/2024
2700919,4/8/2024
2704216,7/5/2023
2704216,9/9/2024
2704216,11/6/2023
2704216,5/8/2023
2704216,9/5/2023
2704216,5/6/2024
2704216,7/5/2023
2704216,11/18/2024
2704216,5/8/2023
2704216,4/8/2024
2704216,11/29/2023
2704216,4/7/2025
2705910,4/8/2024
2705910,11/29/2023
2705910,9/5/2023
2705910,5/8/2023
2705910,11/6/2023
2705910,9/9/2024
2705910,7/5/2023
2705910,5/6/2024
2705910,11/18/2024
2708434,7/5/2023
2708434,5/6/2024
2708434,9/5/2023
2708434,11/29/2023
2708434,4/8/2024
2708979,5/6/2024
2708979,4/7/2025
2708979,7/5/2023
2708979,5/6/2024
2708979,11/6/2023
2708979,9/9/2024
2708979,9/5/2023
2708979,9/9/2024
2708979,5/8/2023
2708979,11/29/2023
2708979,4/8/2024
2708979,4/7/2025
2708979,11/18/2024
2708979,4/8/2024
2708979,11/29/2023
2708979,11/18/2024
2708979,7/5/2023
2708979,5/8/2023
2708979,11/6/2023
2708979,9/5/2023
2711384,9/5/2023
2711384,11/18/2024
2711384,4/7/2025
2711384,11/6/2023
2711384,5/8/2023
2711384,5/6/2024
2711384,11/29/2023
2711384,7/5/2023
2713437,5/8/2023
2713437,7/5/2023
2713437,4/8/2024
2713437,4/7/2025
2713437,11/29/2023
2713437,11/6/2023
2713437,5/6/2024
2713437,9/9/2024
2714524,4/8/2024
2714524,7/5/2023
2714524,11/18/2024
2714524,4/7/2025
2714524,11/6/2023
2714524,9/9/2024
2714524,9/5/2023
2714524,5/8/2023
2714524,11/29/2023
2714524,5/6/2024
2715730,11/6/2023
2715730,5/8/2023
2715730,5/6/2024
2715730,11/18/2024
2716089,7/5/2023
2716089,9/5/2023
2716089,11/18/2024
2716089,11/6/2023
2716089,9/9/2024
2716089,5/8/2023
2717169,9/5/2023
2717169,5/8/2023
2717169,11/29/2023
2717169,11/18/2024
2717169,4/7/2025
2717169,11/6/2023
2718465,9/5/2023
2718465,5/8/2023
2718465,11/6/2023
2718465,7/5/2023
2718465,4/7/2025
2718465,11/18/2024
2718465,5/6/2024
2718465,11/29/2023
2735729,11/29/2023
2735729,7/5/2023
2735729,11/6/2023
2735729,4/8/2024
2735729,5/8/2023
2735729,9/9/2024
2735729,5/6/2024
2737538,11/29/2023
2737538,11/18/2024
2737538,5/6/2024
2737538,5/8/2023
2737538,11/6/2023
2737538,4/8/2024
2737538,4/7/2025
2737538,9/9/2024
2737538,7/5/2023
2737538,9/5/2023
2742631,5/6/2024
2742631,11/18/2024
2742631,4/7/2025
2742631,9/9/2024
2742631,4/8/2024
2743496,5/8/2023
2743496,11/29/2023
2743496,9/5/2023
2743496,11/18/2024
2743496,9/9/2024
2743496,4/8/2024
2743496,7/5/2023
2743496,5/6/2024
2743496,4/7/2025
2743496,11/6/2023
2746207,5/6/2024
2746207,11/6/2023
2746207,4/8/2024
2746207,7/5/2023
2746207,5/8/2023
2746412,9/5/2023
2746412,11/29/2023
2746412,5/6/2024
2746412,11/6/2023
2746412,9/9/2024
2746412,4/8/2024
2746412,5/8/2023
2746412,7/5/2023
2748281,11/6/2023
2748281,9/5/2023
2748281,11/29/2023
2748328,11/6/2023
2748328,9/9/2024
2748328,7/5/2023
2748328,5/8/2023
2748328,4/7/2025
2748328,5/6/2024
2748328,11/18/2024
2748328,4/8/2024
2748723,11/6/2023
2748723,9/9/2024
2748723,4/7/2025
2748723,7/5/2023
2748723,9/5/2023
2748723,5/6/2024
2748723,11/18/2024
2748723,4/8/2024
2748723,11/29/2023
2748723,5/8/2023
2751049,5/6/2024
2751049,9/9/2024
2751049,11/29/2023
2751049,5/8/2023
2751049,9/5/2023
2751049,11/18/2024
2751049,7/5/2023
2751049,11/6/2023
2751507,5/8/2023
2753218,11/18/2024
2753218,9/9/2024
2753218,11/29/2023
2753218,4/7/2025
2753218,4/8/2024
2753218,5/6/2024
2753218,5/8/2023
2753218,9/5/2023
2753218,7/5/2023
2753218,11/6/2023
2753995,4/8/2024
2753995,5/6/2024
2753995,11/6/2023
2753995,5/8/2023
2753995,7/5/2023
2753995,11/29/2023
2753995,9/9/2024
2753995,4/7/2025
2753995,11/18/2024
2754685,5/6/2024
2754685,11/18/2024
2754685,4/8/2024
2754685,5/8/2023
2754685,11/6/2023
2755746,9/5/2023
2755746,11/18/2024
2755746,5/6/2024
2755746,4/7/2025
2755746,4/8/2024
2755746,11/6/2023
2755746,9/9/2024
2755746,11/29/2023
2756026,5/8/2023
2756026,9/5/2023
2756026,7/5/2023
2756026,5/6/2024
2756026,11/6/2023
2756026,11/29/2023
2757466,9/5/2023
2757466,5/6/2024
2757466,7/5/2023
2757466,11/29/2023
2757466,5/8/2023
2757466,7/5/2023
2757466,4/8/2024
2757466,9/9/2024
2757466,4/7/2025
2757466,11/18/2024
2757466,11/6/2023
2757466,5/8/2023
2757503,4/8/2024
2757503,4/7/2025
2757503,9/5/2023
2757503,9/9/2024
2757503,7/5/2023
2757503,7/5/2023
2757503,11/29/2023
2757503,11/6/2023
2757503,5/8/2023
2757503,11/18/2024
2757503,5/6/2024
2758503,5/8/2023
2758503,9/5/2023
2758503,11/6/2023
2758503,5/6/2024
2760496,7/5/2023
2760496,4/7/2025
2760496,11/6/2023
2760496,5/8/2023
2760496,9/5/2023
2760496,11/29/2023
2760496,11/18/2024
2761114,11/6/2023
2761114,4/7/2025
2761114,9/9/2024
2761114,7/5/2023
2761114,4/8/2024
2761114,5/8/2023
2761114,5/6/2024
2761114,9/5/2023
2761114,11/29/2023
2761114,11/18/2024
2766516,5/6/2024
2766516,11/29/2023
2766516,11/18/2024
2766516,9/5/2023
2766516,9/9/2024
2766516,5/8/2023
2766516,5/6/2024
2766516,4/8/2024
2766516,4/8/2024
2766516,11/6/2023
2766516,9/9/2024
2766516,7/5/2023
2766516,5/8/2023
2766516,7/5/2023
2766516,11/6/2023
2767931,7/5/2023
2767931,11/18/2024
2767931,5/6/2024
2767931,11/6/2023
2767931,5/8/2023
2767931,4/7/2025
2767931,9/5/2023
2767931,9/9/2024
2768238,11/18/2024
2768238,4/8/2024
2768238,5/6/2024
2768238,11/29/2023
2768238,5/8/2023
2768238,7/5/2023
2768238,9/5/2023
2768238,11/6/2023
2768673,9/9/2024
2768673,11/29/2023
2768673,4/8/2024
2768673,7/5/2023
2768673,5/8/2023
2768673,11/6/2023
2768673,9/5/2023
2768673,5/6/2024
2768673,11/6/2023
2768673,11/29/2023
2768673,11/18/2024
2768673,4/7/2025
2770726,11/29/2023
2770726,5/8/2023
2770726,11/6/2023
2770726,9/5/2023
2770726,9/9/2024
2770726,4/8/2024
2770726,7/5/2023
2770726,5/6/2024
2774157,5/6/2024
2774157,9/5/2023
2774157,11/18/2024
2774157,11/6/2023
2774157,5/8/2023
2774157,9/9/2024
2774157,11/29/2023
2777559,5/6/2024
2777559,9/9/2024
2777559,11/6/2023
2777559,5/8/2023
2777559,7/5/2023
2777559,9/5/2023
2777559,4/7/2025
2777559,11/18/2024
2777559,4/8/2024
2777559,11/29/2023
2781071,9/5/2023
2782766,7/5/2023
2782766,9/9/2024
2782766,5/8/2023
2782766,11/6/2023
2782766,11/29/2023
2782766,9/5/2023
2782766,5/6/2024
2783266,7/5/2023
2783561,11/29/2023
2783561,4/8/2024
2783561,9/9/2024
2783561,5/8/2023
2783561,11/18/2024
2783561,9/5/2023
2783561,4/7/2025
2783561,11/6/2023
2783561,5/6/2024
2783577,9/9/2024
2783577,4/8/2024
2783577,4/7/2025
2783577,5/8/2023
2783577,11/6/2023
2783577,5/6/2024
2783577,11/29/2023
2783577,11/18/2024
2783577,9/5/2023
2784640,7/5/2023
2784640,9/9/2024
2784640,4/8/2024
2784640,11/29/2023
2784640,5/8/2023
2784640,11/18/2024
2784640,11/6/2023
2784640,4/7/2025
2784640,9/5/2023
2784640,5/6/2024
2784697,9/5/2023
2784697,4/7/2025
2784697,9/9/2024
2784697,11/29/2023
2784697,5/8/2023
2784697,5/6/2024
2784697,11/18/2024
2784697,7/5/2023
2784697,11/6/2023
2788199,11/29/2023
2788199,5/8/2023
2788199,11/6/2023
2788199,7/5/2023
2788199,11/18/2024
2791279,9/9/2024
2791279,4/8/2024
2791279,5/6/2024
2791279,11/29/2023
2791279,9/5/2023
2791279,4/7/2025
2791279,11/18/2024
2791279,11/6/2023
2791279,5/8/2023
2791279,7/5/2023
2791970,9/5/2023
2791970,5/8/2023
2791970,11/29/2023
2791970,4/7/2025
2791970,7/5/2023
2791970,11/18/2024
2791970,11/6/2023
2791970,5/6/2024
2797931,11/6/2023
2797931,11/18/2024
2806111,11/29/2023
2806111,11/6/2023
2806111,11/18/2024
2806111,5/6/2024
2806111,7/5/2023
2806111,4/8/2024
2806111,9/5/2023
2806111,5/30/2023
2806111,9/9/2024
2806111,4/7/2025
2806340,11/29/2023
2806340,9/5/2023
2806340,11/6/2023
2806340,4/7/2025
2806340,5/8/2023
2806340,5/6/2024
2806340,11/18/2024
2806340,7/5/2023
2809830,4/7/2025
2809830,11/18/2024
2809830,11/6/2023
2809830,5/8/2023
2809830,9/9/2024
2809830,7/5/2023
2809830,9/5/2023
2809830,5/6/2024
2813613,5/8/2023
2813613,5/6/2024
2813613,11/18/2024
2813613,4/8/2024
2813613,11/6/2023
2813613,4/7/2025
2814910,4/8/2024
2814910,9/5/2023
2814910,5/6/2024
2814910,4/7/2025
2814910,11/18/2024
2814910,11/6/2023
2814910,9/9/2024
2814910,5/8/2023
2814910,11/29/2023
2820473,11/18/2024
2820473,4/7/2025
2820473,5/8/2023
2830611,9/5/2023
2830611,4/7/2025
2830611,5/8/2023
2830611,5/6/2024
2830611,7/5/2023
2830611,11/6/2023
2830611,11/18/2024
2831590,9/5/2023
2831590,11/18/2024
2831590,5/8/2023
2831590,5/6/2024
2831590,11/6/2023
2837813,11/6/2023
2837813,5/8/2023
2837813,11/18/2024
2840885,5/8/2023
2840885,11/29/2023
2840885,5/6/2024
2840885,9/9/2024
2840885,7/5/2023
2840885,4/7/2025
2840885,4/8/2024
2840885,11/6/2023
2840885,11/18/2024
2840885,9/5/2023
2846461,9/5/2023
2846461,11/6/2023
2846461,11/29/2023
2846461,7/5/2023
2846461,5/8/2023
2846461,9/9/2024
2846461,5/6/2024
2846461,4/8/2024
2846586,11/6/2023
2846586,5/6/2024
2846586,11/18/2024
2846586,9/5/2023
2849105,9/5/2023
2849105,11/29/2023
2849105,5/8/2023
2849105,11/6/2023
2849105,4/8/2024
2849105,11/18/2024
2849105,9/9/2024
2849105,4/7/2025
2849105,5/6/2024
2850059,5/8/2023
2850059,4/7/2025
2850059,4/8/2024
2850059,9/9/2024
2850059,9/5/2023
2850059,11/29/2023
2850059,7/5/2023
2850059,5/6/2024
2850059,11/6/2023
2853048,4/8/2024
2853048,9/5/2023
2853048,5/6/2024
2853048,11/6/2023
2853048,11/18/2024
2853048,11/29/2023
2853048,4/7/2025
2856640,4/7/2025
2856640,9/9/2024
2856640,4/8/2024
2856640,11/18/2024
2856640,5/6/2024
2856640,9/5/2023
2856640,11/29/2023
2856640,7/5/2023
2856640,5/8/2023
2856640,11/6/2023
2857699,5/6/2024
2857699,9/5/2023
2857699,4/7/2025
2857699,11/18/2024
2857699,7/5/2023
2857699,11/6/2023
2857699,11/29/2023
2857699,5/8/2023
2858725,9/5/2023
2858725,11/6/2023
2862780,11/6/2023
2869335,4/7/2025
2869335,11/29/2023
2869335,11/18/2024
2869335,7/5/2023
2869335,9/9/2024
2869335,9/5/2023
2869335,5/8/2023
2869335,5/6/2024
2869335,4/8/2024
2869335,11/6/2023
2874483,5/6/2024
2874483,11/29/2023
2874483,11/18/2024
2874483,4/7/2025
2874483,5/8/2023
2874483,11/6/2023
2874483,7/5/2023
2874483,9/9/2024
2874483,9/5/2023
2876255,5/8/2023
2876255,5/6/2024
2876255,11/6/2023
2876255,11/29/2023
2876255,4/7/2025
2876255,9/5/2023
2876255,7/5/2023
2876255,11/18/2024
2876895,9/5/2023
2876895,7/5/2023
2876895,11/6/2023
2876895,4/8/2024
2876895,11/18/2024
2876895,4/7/2025
2876895,5/6/2024
2876895,5/8/2023
2876895,11/29/2023
2879286,4/8/2024
2879286,9/5/2023
2879286,4/7/2025
2879286,11/18/2024
2879286,7/5/2023
2879286,11/29/2023
2879286,5/6/2024
2879286,11/6/2023
2879286,9/9/2024
2879286,5/8/2023
2883244,5/8/2023
2883686,11/6/2023
2883686,9/5/2023
2883686,11/18/2024
2883686,4/8/2024
2883686,5/6/2024
2883686,9/9/2024
2883686,7/5/2023
2883686,4/7/2025
2883686,5/8/2023
2883686,11/29/2023
2885595,11/18/2024
2885595,9/5/2023
2885595,11/29/2023
2885595,11/6/2023
2885595,7/5/2023
2885595,4/7/2025
2885595,5/8/2023
2900395,11/6/2023
2900395,9/5/2023
2900395,5/8/2023
2900395,4/7/2025
2900395,11/18/2024
2900395,7/5/2023
2900395,11/29/2023
2901331,7/5/2023
2901331,4/7/2025
2901331,11/29/2023
2901331,9/9/2024
2901331,9/5/2023
2901331,11/6/2023
2901331,5/8/2023
2901331,4/8/2024
2901331,5/6/2024
2909689,7/5/2023
2909689,4/7/2025
2909689,11/29/2023
2909689,11/6/2023
2909689,5/8/2023
2909689,9/5/2023
2909689,9/9/2024
2909689,5/6/2024
2909689,11/18/2024
2909689,4/8/2024
2909920,5/6/2024
2909920,11/18/2024
2909920,7/5/2023
2909920,5/8/2023
2909920,11/6/2023
2909920,4/7/2025
2909920,11/29/2023
2909949,11/6/2023
2909949,4/8/2024
2909949,7/5/2023
2909949,9/5/2023
2909949,5/8/2023
2909949,5/6/2024
2909949,11/29/2023
2909949,9/9/2024
2915723,4/7/2025
2915723,11/6/2023
2915723,9/9/2024
2915723,5/6/2024
2915723,9/5/2023
2915723,7/5/2023
2915723,5/8/2023
2915723,11/18/2024
2919091,11/18/2024
2919091,4/8/2024
2919091,9/9/2024
2919091,11/6/2023
2919091,5/6/2024
2919091,5/8/2023
2919091,7/5/2023
2919091,11/18/2024
2919091,9/5/2023
2920690,11/6/2023
2920690,11/18/2024
2920690,7/5/2023
2920690,9/5/2023
2920690,5/8/2023
2920690,9/9/2024
2920690,11/29/2023
2920690,5/6/2024
2920690,4/7/2025
2921969,9/9/2024
2921969,11/6/2023
2921969,5/6/2024
2921969,11/29/2023
2921969,9/5/2023
2921969,11/18/2024
2924606,4/7/2025
2925871,5/8/2023
2925871,4/8/2024
2925871,11/29/2023
2925871,11/6/2023
2925871,7/5/2023
2925871,5/6/2024
2925871,11/18/2024
2925871,9/5/2023
2927943,11/6/2023
2927943,5/6/2024
2927943,4/8/2024
2927943,11/18/2024
2927943,9/9/2024
2927943,7/5/2023
2927943,11/29/2023
2927943,7/5/2023
2927943,5/8/2023
2927943,5/8/2023
2927943,9/5/2023
2928015,11/6/2023
2928015,5/6/2024
2928015,9/5/2023
2928015,7/5/2023
2928015,9/9/2024
2928015,4/7/2025
2928015,4/8/2024
2928015,11/18/2024
2930902,9/5/2023
2930902,5/8/2023
2930902,11/6/2023
2930902,4/7/2025
2931294,7/5/2023
2931294,11/6/2023
2931294,5/8/2023
2931526,4/7/2025
2936564,5/8/2023
2942472,5/8/2023
2942472,11/6/2023
2942472,11/18/2024
2942472,4/7/2025
2942472,11/29/2023
2942472,5/6/2024
2942472,4/8/2024
2942472,9/9/2024
2960902,4/7/2025
2960902,5/8/2023
2960902,11/29/2023
2960902,4/8/2024
2960902,7/5/2023
2960902,9/5/2023
2960902,11/6/2023
2960902,5/6/2024
2960902,11/18/2024
2961751,9/5/2023
2961751,11/29/2023
2961751,4/7/2025
2961751,11/18/2024
2961751,5/8/2023
2961751,11/6/2023
2962360,7/5/2023
2962360,5/6/2024
2962360,11/29/2023
2962360,9/5/2023
2962360,11/6/2023
2962360,4/7/2025
2962360,5/8/2023
2962360,9/9/2024
2962360,11/18/2024
2963613,9/5/2023
2963613,11/29/2023
2963613,11/18/2024
2963613,5/8/2023
2963613,11/6/2023
2963675,11/6/2023
2963675,9/5/2023
2963675,4/8/2024
2963675,5/6/2024
2963675,11/29/2023
2963675,9/9/2024
2963675,5/8/2023
2963675,7/5/2023
2964458,9/9/2024
2964458,11/6/2023
2964458,7/5/2023
2964458,4/8/2024
2964458,5/6/2024
2964458,11/29/2023
2964458,5/8/2023
2967550,7/5/2023
2967550,5/8/2023
2967550,4/8/2024
2967550,11/29/2023
2967550,5/6/2024
2967550,9/9/2024
2967550,11/6/2023
2967673,4/8/2024
2967673,9/9/2024
2967673,11/6/2023
2967673,4/7/2025
2967673,5/6/2024
2967673,7/5/2023
2967673,5/8/2023
2967673,11/18/2024
2971469,4/7/2025
2971469,11/18/2024
2971469,11/6/2023
2973246,5/8/2023
2973246,4/8/2024
2973246,5/6/2024
2973246,11/29/2023
2973246,11/18/2024
2973246,9/5/2023
2973246,11/6/2023
2973246,9/9/2024
2973246,7/5/2023
2974632,4/7/2025
2974632,5/8/2023
2974841,5/8/2023
2974841,11/18/2024
2974841,11/29/2023
2974841,9/9/2024
2974841,11/6/2023
2975058,11/18/2024
2975058,11/6/2023
2976817,11/6/2023
2976817,11/29/2023
2976817,7/5/2023
2976817,5/6/2024
2976817,11/18/2024
2977599,11/6/2023
2977599,5/8/2023
2977599,5/6/2024
2977599,11/18/2024
2978820,7/5/2023
2978820,9/9/2024
2978820,5/6/2024
2978820,11/29/2023
2978820,11/18/2024
2978820,4/8/2024
2978820,5/8/2023
2978820,11/6/2023
2978820,9/5/2023
2981153,11/6/2023
2981153,5/8/2023
2981153,4/7/2025
2982559,4/7/2025
2982559,9/5/2023
2982559,11/18/2024
2982559,5/8/2023
2982559,11/29/2023
2982559,11/6/2023
2982559,5/6/2024
2982559,7/5/2023
2982559,4/8/2024
2982559,9/9/2024
3000801,4/7/2025
3000801,5/6/2024
3000801,9/5/2023
3000801,11/18/2024
3000801,11/29/2023
3000801,11/6/2023
3000801,5/8/2023
3000801,9/9/2024
3000801,4/8/2024
3000801,7/5/2023
3003053,11/18/2024
3003053,9/9/2024
3003053,7/5/2023
3003053,11/6/2023
3003053,5/6/2024
3003053,5/8/2023
3007891,9/9/2024
3007891,9/5/2023
3007891,11/6/2023
3007891,5/6/2024
3007891,5/8/2023
3007891,7/5/2023
3007891,4/8/2024
3007891,11/18/2024
3015569,4/8/2024
3015569,11/29/2023
3015569,11/6/2023
3015569,7/5/2023
3015569,5/6/2024
3015569,5/8/2023
3015569,9/9/2024
3019690,9/9/2024
3019690,9/5/2023
3019690,7/5/2023
3019690,5/6/2024
3019690,11/6/2023
3019690,4/8/2024
3019690,5/8/2023
3019690,11/18/2024
3022234,5/8/2023
3022234,9/5/2023
3022234,7/5/2023
3022234,11/29/2023
3022234,11/18/2024
3022234,11/6/2023
3024533,7/5/2023
3024533,11/6/2023
3024533,11/18/2024
3024533,5/8/2023
3024533,4/7/2025
3028470,11/29/2023
3028470,7/5/2023
3028470,5/8/2023
3028470,5/6/2024
3028470,9/9/2024
3028470,9/5/2023
3028470,11/18/2024
3028470,4/8/2024
3028470,11/6/2023
3032439,5/8/2023
3032439,11/6/2023
3032439,7/5/2023
3032439,5/6/2024
3032439,4/7/2025
3032439,4/8/2024
3032439,9/9/2024
3032439,9/5/2023
3032439,11/29/2023
3032844,4/8/2024
3032844,5/8/2023
3032844,11/6/2023
3032844,11/18/2024
3032844,4/7/2025
3032844,5/6/2024
3033146,5/8/2023
3033146,9/9/2024
3033146,11/29/2023
3033146,11/6/2023
3033146,7/5/2023
3033146,11/18/2024
3033146,4/7/2025
3033146,4/8/2024
3033146,5/6/2024
3033146,9/5/2023
3034932,11/18/2024
3034932,11/6/2023
3035408,5/8/2023
3035408,4/8/2024
3035408,9/5/2023
3035408,7/5/2023
3035408,5/6/2024
3035408,11/6/2023
3035408,11/29/2023
3035408,4/7/2025
3035408,11/18/2024
3036933,4/8/2024
3036933,7/5/2023
3036933,11/6/2023
3036933,9/5/2023
3036933,5/8/2023
3036933,11/18/2024
3036933,11/29/2023
3036933,4/7/2025
3036933,5/6/2024
3036965,11/6/2023
3036965,9/9/2024
3036965,5/6/2024
3036965,9/5/2023
3036965,4/8/2024
3036965,11/29/2023
3036965,5/8/2023
3036965,7/5/2023
3036965,11/18/2024
3041620,11/29/2023
3041620,11/6/2023
3041620,4/7/2025
3041620,11/18/2024
3047056,5/6/2024
3047056,11/18/2024
3047056,11/29/2023
3047056,11/6/2023
3047056,4/8/2024
3047056,4/7/2025
3047056,7/5/2023
3047056,5/8/2023
3047056,9/9/2024
3047162,11/29/2023
3047162,11/18/2024
3047162,7/5/2023
3047162,9/5/2023
3047162,5/6/2024
3047162,11/18/2024
3047162,11/6/2023
3047162,4/7/2025
3047162,5/8/2023
3047162,4/8/2024
3054314,11/29/2023
3054314,4/7/2025
3054314,11/6/2023
3054314,9/5/2023
3054314,11/18/2024
3058130,5/8/2023
3058130,11/6/2023
3058130,11/18/2024
3058130,9/9/2024
3058130,4/8/2024
3061459,4/7/2025
3061459,11/18/2024
3061459,11/6/2023
3061459,4/8/2024
3061459,7/5/2023
3061459,9/9/2024
3061459,5/6/2024
3061459,5/8/2023
3061459,11/29/2023
3061459,9/5/2023
3062661,4/7/2025
3062661,5/8/2023
3068117,11/29/2023
3068117,9/5/2023
3068117,9/9/2024
3068117,11/18/2024
3068117,5/8/2023
3068117,5/6/2024
3068117,11/6/2023
3068117,4/8/2024
3068117,7/5/2023
3068117,4/7/2025
3072847,11/18/2024
3072847,5/6/2024
3072847,5/8/2023
3072847,4/7/2025
3076281,9/9/2024
3076281,11/18/2024
3076281,4/8/2024
3076281,5/6/2024
3076281,11/6/2023
3076281,11/29/2023
3076281,4/7/2025
3076535,4/7/2025
3076535,11/6/2023
3076535,5/8/2023
3076535,11/18/2024
3076535,11/29/2023
3076535,7/5/2023
3076535,9/5/2023
3076535,9/9/2024
3083282,11/6/2023
3083282,5/8/2023
3083282,11/29/2023
3083282,11/18/2024
3083282,5/6/2024
3083282,4/7/2025
3083282,4/8/2024
3083282,9/5/2023
3087635,5/8/2023
3088241,9/9/2024
3088241,11/18/2024
3088241,4/8/2024
3088241,4/7/2025
3091101,11/18/2024
3091101,9/9/2024
3091101,5/6/2024
3091101,11/6/2023
3091101,4/7/2025
3091101,5/8/2023
3091901,5/8/2023
3091901,9/9/2024
3091901,4/7/2025
3091901,5/6/2024
3091901,11/6/2023
3091901,11/18/2024
3091965,11/29/2023
3091965,9/5/2023
3091965,11/18/2024
3091965,7/10/2023
3091965,11/6/2023
3091965,5/8/2023
3091965,4/7/2025
3102144,5/8/2023
3102144,4/7/2025
3102144,11/18/2024
3102144,5/6/2024
3102144,7/5/2023
3102144,11/6/2023
3104325,11/18/2024
3104325,9/5/2023
3104325,11/6/2023
3104325,4/8/2024
3104325,7/5/2023
3104325,11/29/2023
3104325,4/7/2025
3104325,5/6/2024
3104325,5/8/2023
3106594,4/8/2024
3106594,9/5/2023
3106594,11/29/2023
3106594,9/9/2024
3106594,11/6/2023
3106594,5/6/2024
